0.000000,0.000000,0.000000,0.000000,0.000000,1,0,0,1,0,1,0,0,0
0.000000,0.000000,0.000000,0.000000,90.000000,0,0,0,1,0,1,0,0,0
0.010079,11.437763,0.939572,-0.000044,90.000000,0,0,0,1,0,1,0,0,0
0.020158,22.853069,1.789666,-0.000128,90.000000,0,0,0,1,0,1,0,0,0
0.030238,34.250652,2.507091,-0.000200,90.000000,0,0,0,1,0,1,0,0,0
0.040317,45.613304,3.113746,-0.000259,90.000000,0,0,0,1,0,1,0,0,0
0.050396,56.959446,3.623681,-0.000311,90.000000,0,0,0,1,0,1,0,0,0
0.060475,68.272179,3.957401,-0.000346,90.000000,0,0,0,1,0,1,0,0,0
0.070554,79.558784,4.169941,-0.000370,90.000000,0,0,0,1,0,1,0,0,0
0.078114,88.012131,4.209581,-0.000230,90.000000,0,0,0,1,0,1,0,0,0
0.088193,99.239365,4.158846,-0.000375,90.000000,0,0,0,1,0,1,0,0,0
0.098272,104.743744,4.055982,-0.000119,79.812378,0,0,0,1,0,1,0,0,0
0.108351,110.120010,3.906837,-0.000111,74.385925,0,0,0,1,0,1,0,0,0
0.118431,115.307289,3.775756,-0.000102,68.791489,0,0,0,1,0,1,0,0,0
0.128510,120.273338,3.598947,-0.000092,63.612381,0,0,0,1,0,1,0,0,0
0.138589,124.988708,3.408170,-0.000082,58.587761,0,0,0,1,0,1,0,0,0
0.148669,129.422485,3.206505,-0.000072,53.699749,0,0,0,1,0,1,0,0,0
0.158748,133.579941,3.009962,-0.000062,49.285217,0,0,0,1,0,1,0,0,0
0.168827,137.464844,2.807376,-0.000054,45.320335,0,0,0,1,0,1,0,0,0
0.178906,141.069122,2.596904,-0.000046,41.469265,0,0,0,1,0,1,0,0,0
0.188985,144.405212,2.403312,-0.000038,37.959190,0,0,0,1,0,1,0,0,0
0.199065,147.452454,2.208236,-0.000032,34.348209,0,0,0,1,0,1,0,0,0
0.209144,150.246246,2.010984,-0.000026,31.271486,0,0,0,1,0,1,0,0,0
0.219223,152.816559,1.840176,-0.000022,28.628035,0,0,0,1,0,1,0,0,0
0.229302,155.154663,1.665764,-0.000019,25.957184,0,0,0,1,0,1,0,0,0
0.239382,157.309479,1.521100,-0.000015,23.850477,0,0,0,1,0,1,0,0,0
0.249461,159.261765,1.397743,-0.000012,21.572271,0,0,0,1,0,1,0,0,0
0.259540,161.037262,1.272648,-0.000010,19.620403,0,0,0,1,0,1,0,0,0
0.269619,162.659058,1.152691,-0.000008,17.924500,0,0,0,1,0,1,0,0,0
0.279698,164.091309,1.050201,-0.000007,15.847655,0,0,0,1,0,1,0,0,0
0.289778,165.411331,0.948316,-0.000005,14.640725,0,0,0,1,0,1,0,0,0
0.299857,166.652161,0.868192,-0.000005,13.750058,0,0,0,1,0,1,0,0,0
0.309936,167.757980,0.799643,-0.000004,12.281899,0,0,0,1,0,1,0,0,0
0.320015,168.740295,0.727279,-0.000003,10.925526,0,0,0,1,0,1,0,0,0
0.330094,169.637085,0.647785,-0.000002,10.012882,0,0,0,1,0,1,0,0,0
0.340174,170.453949,0.591044,-0.000002,9.157974,0,0,0,1,0,1,0,0,0
0.350253,171.213058,0.528526,-0.000002,8.537680,0,0,0,1,0,1,0,0,0
0.360332,171.889542,0.473160,-0.000001,7.630243,0,0,0,1,0,1,0,0,0
0.370411,172.506760,0.426053,-0.000001,6.983130,0,0,0,1,0,1,0,0,0
0.380491,173.071945,0.421646,-0.000001,6.402418,0,0,0,1,0,1,0,0,0
0.388051,173.441177,0.403065,-0.000001,5.591063,0,0,0,1,0,1,0,0,0
0.398130,173.927017,0.368218,-0.000001,5.564086,0,0,0,1,0,1,0,0,0
0.408209,174.344208,0.343865,-0.000001,4.759766,0,0,0,1,0,1,0,0,0
0.418288,174.733322,0.306521,-0.000001,4.494966,0,0,0,1,0,1,0,0,0
0.428367,175.102081,0.279083,-0.000000,4.239806,0,0,0,1,0,1,0,0,0
0.438447,175.426926,0.245049,-0.000001,3.757213,0,0,0,1,0,1,0,0,0
0.448526,175.709564,0.240593,-0.000000,3.254958,0,0,0,1,0,1,0,0,0
0.458605,175.970764,0.231778,-0.000000,3.033713,0,0,0,1,0,1,0,0,0
0.468684,176.198761,0.208134,0.000000,2.664038,0,0,0,1,0,1,0,0,0
0.478764,176.421997,0.178418,-0.000001,2.640213,0,0,0,1,0,1,0,0,0
0.488842,176.617172,0.165939,0.000000,2.315228,0,0,0,1,0,1,0,0,0
0.498922,176.821274,0.147008,0.000000,2.414431,0,0,0,1,0,1,0,0,0
0.509001,176.987244,0.135060,0.000000,1.981835,0,0,0,1,0,1,0,0,0
0.519080,177.148651,0.113728,0.000000,1.941678,0,0,0,1,0,1,0,0,0
0.529160,177.290192,0.102415,0.000000,1.683896,0,0,0,1,0,1,0,0,0
0.539238,177.411148,0.109501,-0.000000,1.448906,0,0,0,1,0,1,0,0,0
0.549318,177.519897,0.085337,-0.000000,1.360645,0,0,0,1,0,1,0,0,0
0.559398,177.630646,0.052118,0.000000,1.382213,0,0,0,1,0,1,0,0,0
0.569477,177.734238,0.025777,0.000000,1.309702,0,0,0,1,0,1,0,0,0
0.579556,177.815430,0.029173,0.000000,1.001593,0,0,0,1,0,1,0,0,0
0.589635,177.911972,0.022712,-0.000000,1.171489,0,0,0,1,0,1,0,0,0
0.599715,177.977417,0.025291,0.000000,0.800492,0,0,0,1,0,1,0,0,0
0.609794,178.050598,0.030403,-0.000000,0.902251,0,0,0,1,0,1,0,0,0
0.619873,178.094391,0.027363,0.000000,0.541619,0,0,0,1,0,1,0,0,0
0.629952,178.134003,0.034614,-0.000001,0.517326,0,0,0,1,0,1,0,0,0
0.640031,178.210739,0.028356,0.000000,0.964741,0,0,0,1,0,1,0,0,0
0.650111,178.275665,0.025563,0.000000,0.811096,0,0,0,1,0,1,0,0,0
0.660190,178.307449,0.043458,-0.000000,0.484646,0,0,0,1,0,1,0,0,0
0.670269,178.342957,0.042679,0.000000,0.453455,0,0,0,1,0,1,0,0,0
0.680348,178.389893,0.039934,0.000000,0.587572,0,0,0,1,0,1,0,0,0
0.690427,178.420288,0.061285,0.000000,0.468119,0,0,0,1,0,1,0,0,0
0.700507,178.443512,0.081367,-0.000000,0.419883,0,0,0,1,0,1,0,0,0
0.708066,178.481186,0.074391,0.000000,0.665156,0,0,0,1,0,1,0,0,0
0.718146,178.524887,0.056646,-0.000000,0.608566,0,0,0,1,0,1,0,0,0
0.728224,178.515579,0.054955,-0.000000,0.133043,0,0,0,1,0,1,0,0,0
0.738304,178.522034,0.057628,0.000000,0.079745,0,0,0,1,0,1,0,0,0
0.748384,178.561386,0.079882,0.000001,0.587531,0,0,0,1,0,1,0,0,0
0.758462,178.587662,0.085794,0.000000,0.360401,0,0,0,1,0,1,0,0,0
0.768542,178.602844,0.086603,0.000001,0.196912,0,0,0,1,0,1,0,0,0
0.778621,178.614212,0.081744,0.000000,0.184085,0,0,0,1,0,1,0,0,0
