13.333334,-135.669327,72.487877,20.630812,12.823008,0,1,0,1,0,0,0,1,0,0.684450,3700.197799
13.666667,-140.951584,76.081146,15.986650,25.178743,0,1,0,1,0,0,0,1,0,0.728761,3825.806605
14.000000,-139.947144,76.567787,16.932446,6.682179,0,0,0,1,0,0,0,1,0,0.751011,3897.838664
14.333334,-141.347977,77.635483,15.649542,8.689577,0,0,0,1,0,0,0,0,0,0.765349,4010.196383
14.666667,-140.676025,78.382034,16.341513,12.858301,1,0,0,1,0,0,0,0,0,0.796574,4075.228928
15.000000,-136.076950,78.761635,21.046898,19.367640,1,0,0,1,0,0,0,0,0,0.802328,4129.497927
15.333334,-141.308289,79.227509,15.929749,6.946089,0,0,0,1,0,0,0,0,0,0.792879,4183.425189
15.666667,-135.695648,81.246864,21.547066,9.481174,0,0,0,1,0,0,0,0,0,0.814987,4238.532844
16.000000,-126.714783,82.515747,30.554106,8.978775,0,0,0,1,0,0,0,0,0,0.825874,4289.113367
16.333334,-126.342239,82.634613,30.929827,10.432119,1,0,0,1,0,0,0,0,0,0.836403,4343.634518
16.666668,-127.291084,82.904106,29.975649,20.338427,1,0,0,1,0,0,0,0,0,0.859037,4443.824748
17.000000,-131.320160,84.624580,26.036800,9.204085,0,0,0,1,0,0,0,0,0,0.860816,4497.205486
17.333334,-130.722900,84.475250,26.631163,21.143843,1,0,0,1,0,0,0,0,0,0.878483,4541.950299
17.666668,-135.330307,84.483879,21.983261,11.228467,1,0,0,1,0,0,0,0,0,0.876272,4583.210782
18.000000,-137.326416,84.854820,19.979639,24.131119,1,0,0,1,0,0,0,0,0,0.897086,4632.324203
18.333334,-143.135162,84.519989,14.110615,30.747557,1,0,0,1,0,0,0,0,0,0.899056,4675.113034
18.666668,-150.267502,84.409027,6.909135,14.182009,1,0,0,1,0,0,0,0,0,0.914492,4756.152379
19.000000,-155.403961,83.952812,1.716456,27.095163,1,0,0,1,0,0,0,0,0,0.917329,4796.936283
19.333334,-157.427139,83.132950,-0.334571,40.130211,1,0,0,1,0,0,0,0,0,0.923241,4866.421431
19.666668,-156.664566,81.846390,0.430803,19.971262,1,1,0,1,0,0,0,0,0,0.929924,4903.741160
20.000000,-156.614471,80.527023,0.476230,29.583715,1,1,0,1,0,0,0,0,0,0.935331,4936.770140
20.333334,-155.700165,79.686234,1.403933,33.270626,1,1,0,1,0,0,0,0,0,0.948372,4973.552715
20.666668,-153.610245,79.065224,3.534004,36.719093,1,1,0,1,0,0,0,0,0,0.947735,5034.871377
21.000000,-151.733765,78.077072,5.450225,21.311762,1,1,0,1,0,0,0,0,0,0.958033,5098.017783
21.333334,-152.930771,78.022675,4.223222,27.372047,1,1,0,1,0,0,0,0,0,0.969287,5121.682823
21.666668,-152.242905,78.366730,4.928774,17.091789,1,1,0,1,0,0,0,0,0,0.971974,5149.780487
22.000000,-149.244522,78.492081,7.997502,60.479286,1,1,0,1,0,0,0,0,0,0.982547,5174.713783
22.333334,-161.011703,83.426506,-3.523571,37.075085,0,1,0,1,0,0,0,1,0,0.981982,5198.859038
22.666668,133.409592,90.000000,-70.356804,46.317776,0,1,0,1,0,0,0,1,0,0.987035,5221.316088
23.000000,108.422073,81.411575,-94.228264,55.451351,0,1,0,1,0,0,0,1,0,0.984174,5244.047617
23.333334,92.892166,73.722939,-109.299011,63.651104,0,1,0,1,0,0,0,1,0,0.987710,5264.451149
23.666668,82.418854,70.481026,-119.153671,31.677418,0,1,0,1,0,0,0,1,0,0.985101,5288.440846
24.000000,65.084747,66.315857,-135.194839,58.206718,0,1,0,1,0,0,0,1,0,0.992980,5321.021417
24.333334,62.712547,60.595039,-137.130142,44.475040,0,1,0,1,0,0,0,1,0,0.989695,5342.932595
24.666668,57.756485,54.760357,-140.943359,50.941357,0,1,0,1,0,0,0,1,0,0.993276,5354.424051
25.000000,54.928894,48.797153,-142.651459,47.938889,0,1,0,1,0,0,0,1,0,0.989848,5367.941786
25.333334,58.181057,41.497601,-139.778580,55.429298,0,1,0,1,0,0,0,1,0,0.993350,5379.211661
25.666668,56.837875,35.406712,-139.906876,42.465603,0,1,0,1,0,0,0,1,0,0.989156,5404.639600
26.000000,54.542110,26.817463,-140.371719,69.610092,0,1,0,1,0,0,0,1,0,0.992606,5419.854829
26.333334,50.803154,18.438318,-141.072952,67.936401,0,1,0,1,0,0,0,1,0,0.990945,5421.676766
26.666668,46.448177,11.020626,-141.346664,58.793678,0,1,0,1,0,0,0,1,0,0.987520,5432.960131
27.000000,45.218250,1.737666,-140.787155,63.424294,0,1,0,1,0,0,0,1,0,0.993205,5437.596685
27.333334,43.158951,-6.682253,-140.184265,52.503246,0,1,0,1,0,0,0,1,0,0.990316,5443.701974
27.666668,43.330112,-14.407499,-140.001038,41.942127,0,1,0,1,0,0,0,1,0,0.991159,5448.957360
28.000000,44.055157,-22.883621,-140.358963,47.873367,0,1,0,1,0,0,0,1,0,0.989478,5448.434491
28.333334,46.103832,-31.498322,-141.883118,50.393913,0,1,0,1,0,0,0,1,0,0.985724,5453.584260
28.666668,49.802399,-37.777115,-144.940628,35.576092,0,1,0,1,0,0,0,1,0,0.984958,5454.170246
29.000000,58.567368,-41.737762,-151.834091,42.592274,0,1,0,1,0,0,0,1,0,0.979776,5452.138708
29.333334,68.067421,-40.737633,-159.526306,38.697491,0,1,0,1,0,0,0,1,0,0.974284,5457.400368
29.666668,62.511868,-35.189671,-156.493195,48.139736,0,1,0,1,0,0,0,1,0,0.372766,5452.667012
30.000000,86.115685,-34.120331,-170.676895,90.000000,0,1,0,1,0,0,0,1,0,0.937715,5448.289290
30.333334,95.635872,-31.477140,-176.477905,57.636494,0,1,0,1,0,0,0,1,0,0.911954,5446.797481
30.666668,98.859886,-28.816328,-178.621124,24.501080,0,1,0,1,0,0,0,1,0,0.944625,5440.108490
31.000000,99.331360,-25.974771,-179.495529,21.448008,0,1,0,1,0,0,0,1,0,0.881822,5409.933792
31.333334,99.404640,-48.115211,179.080475,90.000000,0,1,0,1,0,0,0,1,0,1.123975,5399.878422
31.666668,99.448296,-59.937531,175.230881,33.067329,0,1,0,1,0,0,0,1,0,0.338514,5397.044573
32.000000,127.195160,-56.819569,144.951187,23.571173,0,1,0,1,0,0,0,1,0,0.387203,5392.893055
32.333336,155.596725,-49.977520,111.303047,44.236958,0,1,0,1,0,0,0,1,0,0.554831,5412.922710
32.666668,145.593124,-44.768475,124.897354,29.887377,0,1,0,1,0,0,0,1,0,-0.326538,5380.376199
33.000000,117.631027,-67.904060,153.351410,43.561935,0,1,0,1,0,0,0,1,0,0.466211,5355.721982
33.333336,0.865466,-63.327236,-88.985977,82.250854,0,1,0,1,0,0,0,1,0,0.539686,5345.179722
33.666668,4.563776,-27.915222,-91.136696,67.035591,0,1,0,1,0,0,0,1,0,0.397182,5337.643161
34.000000,3.326514,-20.244308,-69.871819,63.178688,0,1,0,1,0,0,0,1,0,0.206088,5330.117123
34.333336,-28.328714,-35.525978,-27.726511,90.000000,0,1,0,1,0,0,0,1,0,0.812991,5332.171149
34.666668,-43.974682,-43.795765,-11.378051,59.194267,0,1,0,1,0,0,0,1,0,0.218841,5307.221239
35.000000,-27.930189,-46.354969,-36.509693,75.733185,0,1,0,1,0,0,0,1,0,0.785780,5302.228021
35.333336,-22.022001,-31.744379,-43.404957,13.926721,0,1,0,1,0,0,0,1,0,-0.559700,5278.934269
35.666668,-20.200628,-46.635056,-40.422245,32.502811,0,1,0,1,0,0,0,1,0,0.016349,5261.221748
36.000000,-37.451859,-47.091476,-17.920284,48.956066,0,1,0,1,0,0,0,1,0,0.322460,5249.485949
36.333336,-33.154579,-50.676228,-24.008549,3.116244,0,0,0,1,0,0,0,1,0,-0.290549,5245.506619
36.666668,-57.467712,-53.156178,9.211881,36.772942,0,0,0,1,0,0,0,1,0,0.669095,5232.267610
37.000000,-34.537712,-42.125431,-22.493805,90.000000,0,1,0,1,0,0,0,1,0,1.210442,5222.937216
37.333336,-1.559918,-45.015137,-64.997726,90.000000,0,1,0,1,0,0,0,1,0,0.576773,5232.271038
37.666668,15.500201,-49.645851,-89.550545,78.664917,0,1,0,1,0,0,0,1,0,0.709796,5212.543380
38.000000,37.743668,-38.919670,-116.857468,86.752182,0,1,0,1,0,0,0,1,0,0.923527,5191.820608
38.333336,35.277515,-23.136978,-105.276184,54.915646,0,1,0,1,0,0,0,1,0,0.736975,5177.268759
38.666668,26.205973,-20.993879,-83.955353,7.703630,0,0,0,1,0,0,0,1,0,-0.526151,5168.431321
39.000000,15.241947,-30.349609,-58.397972,18.320227,0,0,0,1,0,0,0,1,0,-0.172959,5159.176595
39.333336,8.488897,-15.292580,-33.695293,29.494934,0,0,0,1,0,0,0,1,0,0.230672,5150.787480
39.666668,13.750654,-0.776653,-26.970484,60.780525,0,0,0,1,0,0,0,1,0,0.337959,5139.536572
40.000000,21.223516,-3.271869,-21.888500,90.000000,0,0,0,1,0,0,0,1,0,1.123800,5135.814504
40.333336,27.975653,4.470428,-15.618062,83.385109,0,1,0,1,0,0,0,1,0,0.914596,5116.261383
40.666668,34.772865,2.402218,-0.553331,74.461685,0,1,0,1,0,0,0,1,0,0.667961,5090.485819
41.000000,34.801384,-3.101153,19.932396,48.935402,0,1,0,1,0,0,0,1,0,-0.028109,5081.507812
41.333336,36.324642,2.212169,31.070478,48.824120,0,1,0,1,0,0,0,1,0,0.375907,5073.372160
41.666668,41.569401,-1.229227,35.128479,78.389442,0,1,0,1,0,0,0,1,0,0.648907,5082.708329
42.000000,39.975822,0.144968,40.323681,90.000000,0,1,0,1,0,0,0,1,0,0.972167,5062.663286
42.333336,39.505531,-5.652877,35.629856,75.205231,0,1,0,1,0,0,0,1,0,0.643141,5051.339379
42.666668,36.603756,-22.550547,39.632660,90.000000,0,1,0,1,0,0,0,1,0,0.697275,5046.472611
43.000000,40.731613,-35.893810,30.975056,40.730724,0,1,0,1,0,0,0,1,0,0.015345,5048.895834
43.333336,19.031893,-68.001663,62.421333,90.000000,0,1,0,1,0,0,0,1,0,0.605870,5030.167727
43.666668,-7.602902,-52.600388,90.081184,37.711681,0,1,0,1,0,0,0,1,0,0.033793,5003.726566
44.000000,-16.450275,-57.993889,106.874168,60.825756,0,1,0,1,0,0,0,1,0,0.628383,4984.281463
44.333336,-22.343470,-32.303383,120.436501,85.124916,0,1,0,1,0,0,0,1,0,1.264750,4974.767043
44.666668,-16.242552,3.827904,121.870880,53.431553,0,1,0,1,0,0,0,1,0,-0.257713,4973.394982
45.000000,0.930219,29.595362,148.627747,90.000000,0,1,0,1,0,0,0,1,0,0.764194,4962.400705
45.333336,24.861431,45.361042,-177.911972,62.918537,0,1,0,1,0,0,0,1,0,0.573951,4973.939116
45.666668,58.688049,48.642147,-139.185181,90.000000,0,1,0,1,0,0,0,1,0,0.753636,4940.321569
46.000000,76.437302,42.189934,-112.940407,74.339287,0,1,0,1,0,0,0,1,0,0.718843,4925.265023
46.333336,86.831146,25.382410,-94.164734,67.966240,0,1,0,1,0,0,0,1,0,0.403667,4913.439400
46.666668,84.987244,-9.768794,-77.216057,71.038879,0,1,0,1,0,0,0,1,0,0.067398,4907.479805
47.000000,69.880730,-24.104950,-51.990150,65.200867,0,1,0,1,0,0,0,1,0,-0.304387,4892.568646
47.333336,60.363686,-30.340239,-23.070915,29.772568,0,1,0,1,0,0,0,1,0,0.050629,4889.315154
47.666668,46.648502,-20.756048,-1.210161,37.886349,0,1,0,1,0,0,0,1,0,0.211337,4878.873563
48.000000,46.511185,-26.104940,-0.826679,42.523037,0,1,0,1,0,0,0,1,0,0.305250,4879.760983
48.333336,40.263695,-40.374794,4.041232,60.905827,0,1,0,1,0,0,0,1,0,0.218178,4852.591891
48.666668,21.053280,-46.995972,31.964046,10.037503,0,1,0,1,0,0,0,1,0,-0.207032,4837.280539
49.000000,19.997002,-18.283211,44.315975,67.522606,0,1,0,1,0,0,0,1,0,0.784103,4821.024400
49.333336,26.977840,9.487596,53.240860,61.933598,0,1,0,1,0,0,0,1,0,0.297236,4811.342583
49.666668,37.890751,8.340772,90.559380,43.335625,0,1,0,1,0,0,0,1,0,-0.129841,4800.923302
50.000000,32.987488,-3.568949,121.196754,49.471394,0,1,0,1,0,0,0,1,0,-0.108782,4787.605684
50.333336,33.891556,-5.369763,142.686218,31.956545,0,1,0,1,0,0,0,1,0,-0.138312,4782.044912
50.666668,35.505722,4.213174,158.909622,53.765678,0,1,0,1,0,0,0,1,0,0.582737,4769.208698
51.000000,37.916515,8.602329,156.464691,62.563614,0,1,0,1,0,0,0,1,0,0.432802,4757.905421
51.333336,46.849602,-8.125249,163.315445,90.000000,0,1,0,1,0,0,0,1,0,0.796758,4751.455514
51.666668,37.485416,-23.950062,172.260071,90.000000,0,1,0,1,0,0,0,1,0,0.701885,4729.517086
52.000000,38.998493,-31.861027,164.205063,82.012978,0,1,0,1,0,0,0,1,0,0.729652,4761.448925
52.333336,42.171917,-32.813248,165.424149,59.905128,0,1,0,1,0,0,0,1,0,0.445980,4720.216098
52.666668,27.562405,-35.146763,-170.092148,29.857857,0,1,0,1,0,0,0,1,0,-0.004689,4708.779751
53.000000,5.594772,-53.162361,-145.529495,35.008469,0,1,0,1,0,0,0,1,0,-0.615771,4677.108079
53.333336,-56.087933,-50.369255,-73.796310,52.451221,0,1,0,1,0,0,0,1,0,-0.009535,4671.514398
53.666668,-59.539806,0.523918,-56.329567,74.536957,0,1,0,1,0,0,0,1,0,-0.010224,4667.585328
54.000000,-44.871140,48.355503,-65.426674,90.000000,0,1,0,1,0,0,0,1,0,0.569736,4655.429324
54.333336,-73.730804,80.824692,-108.554550,90.000000,0,1,0,1,0,0,0,1,0,1.094024,4640.554773
54.666668,94.483688,71.041397,57.260441,90.000000,0,1,0,1,0,0,0,1,0,1.186834,4631.564849
55.000000,75.288315,33.490307,40.782127,90.000000,0,1,0,1,0,0,0,1,0,1.367044,4616.488595
55.333336,79.315598,9.297769,46.932869,90.000000,0,1,0,1,0,0,0,1,0,1.984010,4620.363323
55.666668,84.921303,14.959225,56.871433,86.904198,0,1,0,1,0,0,0,1,0,0.990906,4607.214131
56.000000,87.198647,0.458000,72.552574,58.895412,0,1,0,1,0,0,0,1,0,-0.055238,4581.362883
56.333336,76.530281,-30.161749,82.091637,74.197914,0,1,0,1,0,0,0,1,0,0.560959,4567.459106
56.666668,42.438046,-56.688572,110.668861,90.000000,0,1,0,1,0,0,0,1,0,0.679861,4556.447930
57.000000,26.017103,-76.002892,123.156975,67.748940,0,1,0,1,0,0,0,1,0,0.567551,4548.016142
57.333336,-150.264877,-68.876114,-62.952564,65.906532,0,1,0,1,0,0,0,1,0,0.800571,4543.310662
57.666668,-143.531067,-40.837490,-67.861481,51.364990,0,1,0,1,0,0,0,1,0,-0.376542,4541.551636
58.000000,-147.412537,-27.997820,-51.650852,48.450100,0,1,0,1,0,0,0,1,0,0.275814,4516.535750
58.333336,-143.053299,-15.712291,-47.032749,57.152870,0,1,0,1,0,0,0,1,0,0.445642,4510.195957
58.666668,-138.177170,-6.468951,-41.288647,55.247921,0,1,0,1,0,0,0,1,0,0.538431,4495.537859
59.000000,-134.070923,-2.539690,-35.799030,53.212975,0,1,0,1,0,0,0,1,0,0.261666,4483.852367
59.333336,-131.301529,-6.918389,-19.598190,50.178173,0,1,0,1,0,0,0,1,0,-0.266341,4473.973461
59.666668,-131.354950,-0.237461,4.104976,31.530231,0,1,0,1,0,0,0,1,0,0.111832,4475.121967
60.000000,-123.691223,9.553764,22.230997,51.110718,0,1,0,1,0,0,0,1,0,-0.082019,4496.920664
60.333336,-110.852386,35.636997,34.667236,71.005798,0,1,0,1,0,0,0,1,0,0.689114,4481.272926
60.666668,-87.442558,52.952927,46.930180,90.000000,0,1,0,1,0,0,0,1,0,1.026525,4466.312657
61.000000,-47.361637,59.830151,83.053719,90.000000,0,1,0,1,0,0,0,1,0,1.245314,4442.250993
61.333336,-0.706873,53.557232,130.175583,90.000000,0,1,0,1,0,0,0,1,0,0.953596,4425.441708
61.666668,38.612682,41.831612,178.845459,78.616417,0,1,0,1,0,0,0,1,0,0.187649,4419.728881
62.000000,61.040871,16.185049,-137.117371,45.762440,0,1,0,1,0,0,0,1,0,-0.825024,4400.355188
62.333336,62.629711,-1.914545,-91.756386,29.494209,0,1,0,1,0,0,0,1,0,-0.461386,4380.320702
62.666668,53.862530,-8.889931,-42.515316,23.647657,0,1,0,1,0,0,0,1,0,-0.770814,4366.300033
63.000000,44.938778,-1.915719,-5.623377,34.743401,0,1,0,1,0,0,0,1,0,0.360080,4357.287961
63.333336,39.495029,-7.701034,3.071777,38.562157,0,1,0,1,0,0,0,1,0,-0.451568,4347.262899
63.666668,43.892281,-26.007782,-4.190161,68.243584,0,1,0,1,0,0,0,1,0,0.542389,4344.224492
64.000000,49.000412,-33.264633,-1.677599,55.685555,0,1,0,1,0,0,0,1,0,0.004161,4334.787934
64.333336,42.467609,-67.877136,2.748179,22.742453,0,1,0,1,0,0,0,1,0,0.369249,4318.487419
64.666672,114.505241,-62.345848,-73.857925,84.512482,0,1,0,1,0,0,0,1,0,0.271044,4320.013763
65.000000,71.231277,-60.982849,-24.120852,35.185326,0,1,0,1,0,0,0,1,0,-0.184391,4304.863839
65.333336,-178.506638,-81.436241,-139.214951,86.435638,0,1,0,1,0,0,0,1,0,0.431470,4292.997179
65.666672,158.135208,-69.844627,-115.073891,42.275463,0,1,0,1,0,0,0,1,0,-0.156031,4282.837368
66.000000,-175.899567,-85.799927,-142.957733,43.756283,0,1,0,1,0,0,0,1,0,0.439796,4290.232609
66.333336,-130.389175,-74.914742,171.656464,29.617395,0,1,0,1,0,0,0,1,0,0.231356,4288.113875
66.666672,-167.043030,-69.651253,-149.202240,18.429615,0,1,0,1,0,0,0,1,0,-0.267328,4258.142301
67.000000,145.503159,-64.433243,-98.386093,15.184230,0,1,0,1,0,0,0,1,0,-0.266861,4248.391688
67.333336,72.644753,-69.671173,-23.355423,40.731491,0,1,0,1,0,0,0,1,0,-0.139991,4233.335096
67.666672,-54.902863,-74.344185,103.757805,55.092606,0,1,0,1,0,0,0,1,0,0.094435,4221.144703
68.000000,-101.744438,-58.302841,153.955490,35.283730,0,1,0,1,0,0,0,1,0,0.005133,4217.701082
68.333336,-135.499237,-58.959076,-169.686279,31.645258,0,1,0,1,0,0,0,1,0,-0.183355,4204.015170
68.666672,-138.300995,-59.966190,-166.003494,54.911263,0,1,0,1,0,0,0,1,0,0.506923,4192.555451
69.000000,-130.273499,-47.764568,-172.124496,40.037048,0,1,0,1,0,0,0,1,0,0.260081,4181.497782
69.333336,-128.867737,-31.646902,-165.400055,74.706688,0,1,0,1,0,0,0,1,0,0.751724,4175.499067
69.666672,-114.011971,-4.407140,166.474258,90.000000,0,1,0,1,0,0,0,1,0,1.083539,4164.212916
70.000000,-103.342125,-10.365142,143.961426,90.000000,0,1,0,1,0,0,0,1,0,1.993046,4154.067788
70.333336,-89.884666,-4.707098,116.651016,90.000000,0,1,0,1,0,0,0,1,0,1.259107,4148.009400
70.666672,-82.466568,-2.502661,106.302994,84.798615,0,1,0,1,0,0,0,1,0,0.815767,4144.017707
71.000000,-87.371712,-3.453567,103.122185,90.000000,0,1,0,1,0,0,0,1,0,1.255966,4129.307092
71.333336,-80.098076,-19.464622,87.191277,90.000000,0,1,0,1,0,0,0,1,0,0.899303,4124.934003
71.666672,-68.439056,-36.689125,70.731430,90.000000,0,1,0,1,0,0,0,1,0,0.801438,4101.021771
72.000000,-56.906281,-40.273880,59.209103,75.507782,0,1,0,1,0,0,0,1,0,0.551449,4083.507785
72.333336,-59.597488,-32.868904,69.218338,72.509468,0,1,0,1,0,0,0,1,0,0.808941,4078.478750
72.666672,-58.078838,-20.460161,69.766968,26.786127,0,1,0,1,0,0,0,1,0,0.053331,4052.743579
73.000000,-54.972107,-25.025528,67.178635,52.669872,0,1,0,1,0,0,0,1,0,0.520040,4040.402232
73.333336,-44.960842,-41.911297,66.675201,90.000000,0,1,0,1,0,0,0,1,0,0.885135,4029.597919
73.666672,-48.189430,-42.019444,66.827156,53.845428,0,1,0,1,0,0,0,1,0,0.202812,4020.949695
74.000000,-47.467438,-57.071949,65.775360,56.792496,0,1,0,1,0,0,0,1,0,0.364901,4012.496226
74.333336,-47.536888,-55.153339,63.449429,27.014135,0,1,0,1,0,0,0,1,0,0.048136,3998.715825
74.666672,-74.832390,-61.578060,93.042885,85.062424,0,1,0,1,0,0,0,1,0,0.646793,3999.712627
75.000000,-67.509605,-59.335129,82.151070,49.000877,0,1,0,1,0,0,0,1,0,0.197366,3985.326911
75.333336,-49.452843,-40.764656,59.642754,8.428535,0,0,0,1,0,0,0,1,0,-0.094704,3967.824939
75.666672,-42.513832,-46.212593,51.097527,11.049653,0,0,0,1,0,0,0,1,0,-0.388008,3963.432381
76.000000,-30.204628,-63.183537,32.370056,46.127480,0,1,0,1,0,0,0,1,0,0.363834,3966.316391
76.333336,-7.238339,-52.442715,6.916759,20.879190,0,1,0,1,0,0,0,1,0,0.145840,3963.557891
76.666672,-11.519033,-43.601929,9.478280,34.098740,0,1,0,1,0,0,0,1,0,0.096571,3939.221343
77.000000,-2.836704,-26.456268,-13.625377,45.375622,0,1,0,1,0,0,0,1,0,0.180743,3923.209493
77.333336,4.840108,-15.251478,-37.196114,5.737483,0,0,0,1,0,0,0,1,0,-1.192725,3925.859971
77.666672,13.873941,-33.537434,-45.597569,50.068642,0,0,0,1,0,0,0,1,0,-0.238258,3912.153351
78.000000,19.806456,-53.718155,-49.693157,87.416534,0,0,0,1,0,0,0,1,0,0.530352,3906.000515
78.333336,4.316908,-69.403328,-29.363068,60.746361,0,0,0,1,0,0,0,1,0,0.349079,3897.465441
78.666672,-132.226303,-78.908051,110.501396,67.180832,0,0,0,1,0,0,0,1,0,0.315212,3878.581485
79.000000,160.160263,-63.468121,-179.223511,75.229065,0,0,0,1,0,0,0,1,0,0.654619,3867.345276
79.333336,119.978577,-43.233776,-131.980026,90.000000,0,1,0,1,0,0,0,1,0,1.040064,3849.945025
79.666672,104.251862,-31.958529,-115.516945,76.470947,0,1,0,1,0,0,0,1,0,0.496441,3849.331409
80.000000,107.016212,-26.646570,-125.482681,45.475506,0,1,0,1,0,0,0,1,0,0.399249,3833.257342
80.333336,110.909111,-21.002245,-133.518066,23.128233,0,1,0,1,0,0,0,1,0,-0.075144,3813.665877
80.666672,111.354279,-22.020138,-145.698532,53.226971,0,1,0,1,0,0,0,1,0,0.354341,3795.749845
81.000000,105.242447,-9.421336,-142.082443,84.240875,0,1,0,1,0,0,0,1,0,1.007599,3788.310695
81.333336,90.246635,-9.555202,-138.395157,90.000000,0,1,0,1,0,0,0,1,0,1.049846,3783.158952
81.666672,93.120323,-3.973882,-136.593307,62.742420,0,1,0,1,0,0,0,1,0,0.652773,3790.627771
82.000000,89.860222,-10.679270,-133.317276,62.107590,0,1,0,1,0,0,0,1,0,0.174513,3748.367721
82.333336,92.460205,-20.757568,-136.891022,70.698929,0,1,0,1,0,0,0,1,0,0.449668,3729.945537
82.666672,96.508255,-33.570820,-144.621933,66.973976,0,1,0,1,0,0,0,1,0,0.397233,3721.581401
83.000000,106.000916,-34.093590,-160.158691,52.068523,0,1,0,1,0,0,0,1,0,0.323611,3722.249223
83.333336,101.417282,-37.593372,-158.091202,37.721951,0,1,0,1,0,0,0,1,0,-0.173031,3700.006967
83.666672,96.980782,-40.506725,-153.185883,55.775539,0,1,0,1,0,0,0,1,0,0.396637,3682.077452
84.000000,100.946465,-38.810364,-162.435455,69.825432,0,1,0,1,0,0,0,1,0,0.713329,3678.132664
84.333336,94.153114,-29.348986,-156.726120,39.613388,0,1,0,1,0,0,0,1,0,-0.042604,3666.461038
84.666672,89.422157,-25.639666,-159.472992,53.258846,0,1,0,1,0,0,0,1,0,-0.013789,3648.764817
85.000000,85.448509,-28.023991,-165.829987,76.183418,0,1,0,1,0,0,0,1,0,0.599684,3642.208876
